,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
20,0.652,0.627,8,-7.246,1,0.0617,0.298,0.0,0.378,0.692,111.944,audio_features,7DhruOVt2cgzOzwNLwM18E,spotify:track:7DhruOVt2cgzOzwNLwM18E,https://api.spotify.com/v1/tracks/7DhruOVt2cgzOzwNLwM18E,https://api.spotify.com/v1/audio-analysis/7DhruOVt2cgzOzwNLwM18E,237813,5
21,0.718,0.749,6,-7.349,0,0.0587,0.787,0.000258,0.182,0.908,105.086,audio_features,04caQq1IeChrnBnvch1FQf,spotify:track:04caQq1IeChrnBnvch1FQf,https://api.spotify.com/v1/tracks/04caQq1IeChrnBnvch1FQf,https://api.spotify.com/v1/audio-analysis/04caQq1IeChrnBnvch1FQf,157714,4
22,0.842,0.504,1,-7.557,1,0.0534,0.0246,0.0139,0.0698,0.495,112.995,audio_features,5tpft20jhQvRlG3O7XfwWy,spotify:track:5tpft20jhQvRlG3O7XfwWy,https://api.spotify.com/v1/tracks/5tpft20jhQvRlG3O7XfwWy,https://api.spotify.com/v1/audio-analysis/5tpft20jhQvRlG3O7XfwWy,391888,4
23,0.788,0.649,2,-9.674,1,0.0532,0.253,0.0136,0.12,0.229,113.009,audio_features,2kaH2Z8ezDUKf6fNw250rZ,spotify:track:2kaH2Z8ezDUKf6fNw250rZ,https://api.spotify.com/v1/tracks/2kaH2Z8ezDUKf6fNw250rZ,https://api.spotify.com/v1/audio-analysis/2kaH2Z8ezDUKf6fNw250rZ,169912,4
24,0.898,0.735,4,-7.374,0,0.109,0.113,0.00592,0.173,0.403,95.992,audio_features,5dVJTSZhL2n81ZkT4PZu0x,spotify:track:5dVJTSZhL2n81ZkT4PZu0x,https://api.spotify.com/v1/tracks/5dVJTSZhL2n81ZkT4PZu0x,https://api.spotify.com/v1/audio-analysis/5dVJTSZhL2n81ZkT4PZu0x,155020,4
25,0.653,0.877,8,-6.643,1,0.145,0.136,0.0,0.0892,0.604,94.78,audio_features,3A17uQFJab0NDpyIeZAavF,spotify:track:3A17uQFJab0NDpyIeZAavF,https://api.spotify.com/v1/tracks/3A17uQFJab0NDpyIeZAavF,https://api.spotify.com/v1/audio-analysis/3A17uQFJab0NDpyIeZAavF,143043,4
26,0.652,0.313,4,-7.287,1,0.504,0.586,6.17e-05,0.112,0.448,139.1,audio_features,5ms1yX1DJXb0TT2Z5cbgSq,spotify:track:5ms1yX1DJXb0TT2Z5cbgSq,https://api.spotify.com/v1/tracks/5ms1yX1DJXb0TT2Z5cbgSq,https://api.spotify.com/v1/audio-analysis/5ms1yX1DJXb0TT2Z5cbgSq,180004,5
27,0.831,0.568,1,-9.984,1,0.0515,5e-05,0.0901,0.122,0.16,113.009,audio_features,4URabg9AGHasjFEVdTbWcC,spotify:track:4URabg9AGHasjFEVdTbWcC,https://api.spotify.com/v1/tracks/4URabg9AGHasjFEVdTbWcC,https://api.spotify.com/v1/audio-analysis/4URabg9AGHasjFEVdTbWcC,280425,4
28,0.915,0.321,0,-10.024,0,0.437,0.803,9.51e-05,0.112,0.606,89.956,audio_features,2rFPUq8a7gvO0IuaN9LpV7,spotify:track:2rFPUq8a7gvO0IuaN9LpV7,https://api.spotify.com/v1/tracks/2rFPUq8a7gvO0IuaN9LpV7,https://api.spotify.com/v1/audio-analysis/2rFPUq8a7gvO0IuaN9LpV7,225179,4
29,0.673,0.722,3,-3.495,0,0.0755,0.0856,0.0,0.137,0.519,117.187,audio_features,5aIVCx5tnk0ntmdiinnYvw,spotify:track:5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/tracks/5aIVCx5tnk0ntmdiinnYvw,https://api.spotify.com/v1/audio-analysis/5aIVCx5tnk0ntmdiinnYvw,200256,4
30,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,audio_features,5YbPxJwPfrj7uswNwoF1pJ,spotify:track:5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/tracks/5YbPxJwPfrj7uswNwoF1pJ,https://api.spotify.com/v1/audio-analysis/5YbPxJwPfrj7uswNwoF1pJ,172342,4
31,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,audio_features,7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,247444,4
32,0.753,0.693,2,-8.111,1,0.245,0.373,0.000234,0.12,0.869,107.985,audio_features,747cO9FmyVvRCrsRusfwdL,spotify:track:747cO9FmyVvRCrsRusfwdL,https://api.spotify.com/v1/tracks/747cO9FmyVvRCrsRusfwdL,https://api.spotify.com/v1/audio-analysis/747cO9FmyVvRCrsRusfwdL,147363,4
33,0.611,0.409,6,-8.496,0,0.215,0.554,4.88e-06,0.193,0.649,96.241,audio_features,1tRdrgjBQB6qVgxpbcW9UV,spotify:track:1tRdrgjBQB6qVgxpbcW9UV,https://api.spotify.com/v1/tracks/1tRdrgjBQB6qVgxpbcW9UV,https://api.spotify.com/v1/audio-analysis/1tRdrgjBQB6qVgxpbcW9UV,212284,4
